person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,cb_person_default_on_file_Y
28,46000,12.0,6000,8.0,0.13,7,False,False,False,True,False,False,False,False,False
26,80004,7.0,7500,15.23,0.09,2,False,False,False,False,False,False,False,False,True
27,65000,0.0,10250,8.59,0.16,5,False,False,False,False,False,False,False,False,False
23,87000,5.0,10000,7.29,0.11,4,False,False,False,True,False,False,False,False,False
25,70000,9.0,10000,11.011694892245036,0.14,2,False,True,False,False,True,False,False,False,False
25,150000,3.0,15000,6.54,0.1,2,False,False,False,False,True,False,False,False,False
32,35000,2.0,5500,11.49,0.16,5,False,False,True,False,False,False,True,False,False
22,60000,3.0,18000,16.32,0.3,4,False,False,True,True,False,False,False,False,False
29,45000,4.0,20000,10.62,0.44,6,False,True,False,False,False,False,False,True,False
28,39912,2.0,10000,8.49,0.25,8,False,False,False,True,False,False,False,False,False
24,24000,3.0,10000,8.7,0.42,2,False,False,True,False,False,False,False,True,False
30,42564,3.0,15000,10.75,0.35,6,False,False,True,False,False,True,False,False,False
24,35004,3.0,18250,11.49,0.52,4,False,False,True,False,False,False,True,False,False
49,76872,4.0,15000,14.84,0.2,11,False,False,False,False,False,False,True,False,True
24,100896,7.0,15000,14.42,0.15,2,False,False,True,False,True,False,False,False,False
35,175000,12.0,2200,8.49,0.01,7,False,False,False,False,False,False,False,True,False
35,42000,6.0,5000,6.99,0.12,10,False,False,True,False,False,True,False,False,False
45,43000,6.0,3600,13.49,0.08,15,False,False,False,False,False,False,False,True,False
26,69000,6.0,4200,6.62,0.06,3,False,False,True,False,True,False,False,False,False
25,60000,9.0,10000,9.91,0.17,3,False,False,True,False,False,False,False,True,False
30,47000,2.0,13000,9.63,0.28,5,False,False,True,False,False,False,False,False,False
22,45000,3.0,5800,7.88,0.13,3,False,False,True,False,False,True,False,False,False
23,38400,7.0,3600,13.61,0.09,3,False,False,True,False,False,False,False,False,False
25,49000,9.0,7000,6.99,0.14,3,False,False,False,False,False,False,False,False,False
25,85000,9.0,4000,7.88,0.05,2,False,False,False,False,False,False,False,True,False
41,105000,4.0,21000,10.25,0.2,15,False,False,False,False,False,False,False,True,False
34,45000,1.0,12000,11.86,0.27,5,False,False,False,False,False,False,False,False,False
21,54000,5.0,13000,7.51,0.24,4,False,False,False,False,False,False,False,True,False
36,78708,7.0,24000,11.12,0.3,12,False,False,True,False,False,True,False,False,False
30,90000,14.0,18000,8.94,0.2,8,False,False,True,False,False,True,False,False,False
22,58608,4.0,10000,7.51,0.17,2,False,False,True,False,False,True,False,False,False
44,65000,16.0,2000,7.9,0.03,14,False,False,True,False,False,True,False,False,False
33,30000,6.0,7200,12.69,0.24,10,False,False,True,False,False,False,True,False,False
25,79992,9.0,10000,6.03,0.13,2,False,False,False,True,False,False,False,False,False
30,90000,5.0,10000,5.79,0.11,7,False,False,False,False,False,False,True,False,False
24,22000,3.0,3000,10.33,0.14,2,False,False,True,False,False,False,True,False,False
27,53550,3.0,4200,11.99,0.07,8,False,False,True,False,False,True,False,False,False
24,72000,8.0,14000,14.65,0.19,4,False,False,False,True,False,False,False,False,False
61,90000,1.0,10000,5.79,0.11,20,False,False,True,False,False,True,False,False,False
33,68508,17.0,7000,8.0,0.1,10,False,False,True,False,False,False,False,True,False
26,65000,1.0,17000,9.91,0.26,2,False,False,False,False,True,False,False,False,False
23,78000,1.0,8000,12.87,0.1,3,False,False,False,False,False,False,False,False,True
25,65000,0.0,15000,9.63,0.23,4,False,False,True,False,False,False,True,False,False
31,34000,2.0,2400,12.21,0.07,5,False,False,True,False,False,True,False,False,False
23,47000,0.0,5000,8.9,0.11,2,False,False,True,False,False,False,False,True,False
24,52728,4.0,5000,7.74,0.09,4,False,False,True,False,False,False,True,False,False
23,33000,1.0,4500,15.05,0.14,4,False,False,True,False,False,False,False,False,False
34,90000,19.0,5000,13.61,0.06,8,False,False,False,False,False,False,False,True,True
21,90000,3.0,4800,9.62,0.05,3,False,False,True,True,False,False,False,False,False
24,69000,1.0,4900,10.96,0.07,2,False,False,False,True,False,False,False,False,False
23,72000,7.0,10000,10.59,0.14,4,False,False,True,False,False,False,True,False,False
22,32400,1.0,5500,11.011694892245036,0.17,2,False,False,False,False,False,False,False,False,False
22,175000,6.0,18000,11.011694892245036,0.1,3,False,False,False,False,False,True,False,False,False
24,80000,3.0,20000,13.06,0.25,4,False,False,True,False,False,False,False,True,False
24,56000,3.0,10000,12.21,0.18,2,False,False,True,False,False,True,False,False,False
24,75000,7.0,24000,11.011694892245036,0.32,3,False,False,True,False,True,False,False,False,False
22,60000,4.0,9600,7.9,0.16,3,False,False,True,False,False,False,True,False,False
34,24000,3.0,2400,13.11,0.1,5,False,False,True,False,False,False,True,False,True
23,30000,0.0,13000,11.011694892245036,0.43,2,False,False,False,False,False,False,False,True,False
40,50000,5.0,6000,14.96,0.12,15,False,False,False,False,False,False,True,False,False
24,54000,8.0,10000,10.99,0.19,3,False,True,False,False,False,False,True,False,False
26,43200,11.0,6000,12.87,0.14,3,False,False,False,False,False,False,False,True,False
32,160000,9.0,12000,7.88,0.07,8,False,False,False,False,False,False,False,False,False
27,45000,4.0,10000,10.65,0.22,8,False,False,False,True,False,False,False,False,False
22,44000,1.0,18900,10.14,0.43,2,False,False,False,False,False,False,False,False,False
22,41000,6.0,7000,7.9,0.17,2,False,False,False,False,True,False,False,False,False
28,46097,12.0,6000,10.75,0.13,8,False,False,False,False,False,False,False,False,False
24,20400,5.0,5500,10.99,0.27,4,False,False,False,False,False,False,False,False,False
23,80000,7.0,4000,7.51,0.05,3,False,False,False,False,False,False,True,False,False
25,88500,3.0,7200,13.47,0.08,3,False,False,True,False,False,False,False,False,False
25,40000,6.0,5000,12.61,0.13,4,False,False,False,False,False,False,True,False,True
37,80000,8.0,13000,6.62,0.16,16,False,False,False,False,False,False,False,False,False
26,75000,10.0,7000,10.59,0.09,4,False,True,False,False,False,False,False,True,False
24,46809,4.0,5000,12.18,0.11,2,False,False,True,False,False,True,False,False,False
23,50400,7.0,2500,10.99,0.05,2,False,False,False,False,False,False,False,True,False
29,74004,2.0,10000,11.86,0.14,8,False,False,False,False,False,False,False,False,False
23,50000,6.0,17000,12.42,0.34,4,False,False,False,False,False,False,False,True,False
23,45000,2.0,1700,14.72,0.04,2,False,False,True,False,False,False,False,False,False
35,45000,3.0,5500,6.92,0.12,6,False,False,True,False,False,True,False,False,False
29,55000,3.0,6400,7.88,0.12,9,False,False,False,False,False,False,False,True,False
23,30000,0.0,6000,8.49,0.2,3,False,False,True,True,False,False,False,False,False
23,105000,8.0,10000,11.011694892245036,0.1,3,False,False,False,False,False,False,False,True,False
22,68000,6.0,16000,7.9,0.24,4,False,False,False,False,False,False,False,False,False
49,50000,4.0,9200,11.011694892245036,0.18,16,False,False,True,False,False,False,False,False,False
23,24000,0.0,5500,13.99,0.23,4,False,False,True,False,False,False,True,False,False
26,44000,4.0,5000,8.9,0.11,3,False,False,True,False,False,True,False,False,False
25,44000,6.0,17500,12.53,0.4,4,False,False,True,True,False,False,False,False,False
46,336000,11.0,9000,11.49,0.03,13,False,True,False,False,False,False,False,True,False
50,120000,0.0,12000,9.62,0.1,12,False,False,True,False,False,True,False,False,False
23,75000,5.0,8000,13.79,0.11,3,False,False,True,False,False,False,True,False,False
22,47500,6.0,6000,7.9,0.13,3,False,False,False,False,False,False,False,True,False
27,68400,0.0,5000,12.99,0.07,8,False,True,False,True,False,False,False,False,False
31,80000,1.0,8000,12.61,0.1,7,False,False,True,True,False,False,False,False,True
25,60000,2.0,12500,11.49,0.21,2,False,False,False,False,False,True,False,False,False
21,32400,5.0,5000,16.0,0.15,2,False,False,False,False,False,False,True,False,False
32,62000,5.0,15000,12.99,0.24,6,False,False,True,False,False,True,False,False,True
27,45000,11.0,3450,11.99,0.08,7,False,False,False,False,False,False,True,False,False
32,100000,4.0,4500,11.011694892245036,0.04,5,False,False,False,True,False,False,False,False,False
27,33000,4.0,5000,14.22,0.15,10,False,False,True,True,False,False,False,False,True
30,35000,5.0,1000,10.36,0.03,6,False,False,True,False,False,False,True,False,False
21,26000,2.0,7750,16.7,0.3,2,False,False,True,False,False,True,False,False,True
24,60000,8.0,9000,11.011694892245036,0.15,4,False,False,False,False,False,False,False,True,False
22,45000,4.0,5400,7.29,0.12,2,False,False,True,False,False,False,False,False,False
25,41718,3.0,5000,7.51,0.12,2,False,True,False,False,False,False,False,True,False
23,90000,7.0,10000,12.69,0.11,4,False,False,True,True,False,False,False,False,False
29,55400,2.0,7000,10.28,0.13,6,False,False,True,False,True,False,False,False,True
26,123996,10.0,2000,5.42,0.02,4,False,False,False,False,False,True,False,False,False
22,45012,6.0,6500,13.99,0.14,2,False,False,True,False,False,True,False,False,False
36,30000,4.0,8000,9.99,0.27,15,False,True,False,False,False,False,False,True,False
32,189996,4.0,8400,9.32,0.04,8,False,False,True,False,False,False,True,False,False
22,50000,1.0,7500,8.94,0.15,3,False,False,True,False,False,True,False,False,False
24,49000,2.0,7000,13.17,0.14,4,False,False,False,False,False,False,False,True,True
24,31000,2.0,10000,14.65,0.32,3,False,False,True,True,False,False,False,False,True
40,182004,7.0,25000,16.07,0.14,12,False,False,False,False,True,False,False,False,True
23,38000,0.0,8000,6.17,0.21,2,False,False,True,False,False,True,False,False,False
31,24996,0.0,5000,12.99,0.2,8,False,False,True,False,False,False,False,False,False
23,81120,3.0,15000,10.25,0.18,4,False,False,False,False,False,False,True,False,False
29,65000,9.0,11500,7.51,0.18,10,False,False,False,False,True,False,False,False,False
25,35412,3.0,5000,11.011694892245036,0.14,4,False,True,False,False,False,False,True,False,False
22,43200,6.0,10000,9.63,0.23,3,False,True,False,False,False,False,True,False,False
22,30000,0.0,5000,11.48,0.17,4,False,False,False,False,False,False,False,True,False
24,28800,5.0,8000,11.011694892245036,0.28,3,False,False,True,False,False,False,True,False,False
28,37000,3.0,6000,12.53,0.16,9,False,False,False,False,True,False,False,False,False
26,60000,10.0,5000,10.99,0.08,2,False,False,True,False,False,False,False,True,False
26,53500,1.0,5000,12.18,0.09,3,False,False,True,False,False,False,True,False,False
35,39996,4.0,16750,14.09,0.42,6,False,False,True,False,False,True,False,False,False
23,54000,7.0,8000,10.99,0.15,4,False,False,True,False,False,False,False,False,False
47,79500,0.0,16000,7.51,0.2,14,False,False,False,False,False,True,False,False,False
21,22000,5.0,7350,7.66,0.33,2,False,True,False,False,False,False,False,True,False
24,51500,6.0,20000,12.21,0.39,4,False,False,True,False,False,False,False,False,False
24,10980,0.0,1500,7.29,0.14,3,False,True,False,False,False,False,True,False,False
23,70000,4.0,2500,11.99,0.04,2,False,False,False,True,False,False,False,False,False
23,66000,3.0,3000,5.99,0.05,2,False,False,True,True,False,False,False,False,False
30,90000,2.0,7000,11.71,0.08,10,False,False,False,False,True,False,False,False,False
34,70000,1.0,4200,14.61,0.06,6,False,False,True,True,False,False,False,False,False
33,21000,1.0,7750,11.83,0.37,7,False,True,False,False,True,False,False,False,False
27,38000,5.0,3000,7.49,0.08,8,False,False,True,False,False,True,False,False,False
24,100000,8.0,17400,16.07,0.17,4,False,False,False,False,False,False,True,False,True
32,190000,8.0,15000,9.63,0.08,7,False,False,True,True,False,False,False,False,False
22,36000,3.0,4000,5.42,0.11,2,False,False,True,True,False,False,False,False,False
25,50000,5.0,7500,13.8,0.15,4,False,False,False,False,False,False,True,False,True
26,45000,3.0,6000,7.49,0.13,3,False,False,True,False,False,True,False,False,False
24,22392,4.0,4650,9.99,0.21,4,False,False,True,False,False,True,False,False,False
36,108000,1.0,7000,7.74,0.06,14,False,False,False,False,False,True,False,False,False
26,56000,10.0,10000,12.69,0.18,2,False,False,True,False,True,False,False,False,False
24,121000,8.0,20000,8.9,0.17,3,False,False,True,False,False,False,False,True,False
28,61000,12.0,12000,9.99,0.2,5,False,False,False,False,False,False,True,False,False
34,69000,0.0,12800,15.7,0.19,5,False,False,True,False,False,False,False,True,False
31,24000,0.0,1500,11.86,0.06,10,False,False,True,False,True,False,False,False,False
22,42000,3.0,10000,6.92,0.24,2,False,False,True,True,False,False,False,False,False
29,99780,14.0,6000,11.14,0.06,8,False,False,False,False,True,False,False,False,False
28,140000,4.0,25000,15.95,0.18,10,False,False,False,False,True,False,False,False,False
22,18000,0.0,3600,11.011694892245036,0.2,2,False,False,True,False,False,False,True,False,False
33,64197,7.0,7600,12.99,0.12,7,False,False,False,False,False,True,False,False,False
23,69000,0.0,2500,9.64,0.04,3,False,False,False,False,False,False,True,False,False
25,37200,4.0,10000,9.91,0.27,3,False,False,False,True,False,False,False,False,False
28,74000,6.0,18000,10.75,0.24,5,False,False,False,True,False,False,False,False,False
31,112000,1.0,18500,7.51,0.17,7,False,False,True,False,False,False,False,True,False
25,54000,5.0,5000,12.21,0.09,4,False,False,True,False,False,False,True,False,False
24,29140,1.0,2250,12.73,0.08,4,False,False,True,False,False,False,False,True,False
29,75000,2.0,7200,7.9,0.1,10,False,False,True,False,False,False,False,False,False
33,66300,3.0,22000,14.59,0.28,8,False,False,False,False,False,True,False,False,False
32,75000,4.0,12000,11.71,0.16,6,False,False,False,False,True,False,False,False,False
33,24996,3.0,6600,12.99,0.26,6,False,False,False,False,False,False,True,False,True
27,115000,11.0,5000,11.011694892245036,0.04,5,False,False,False,False,False,False,False,True,False
22,60000,5.0,12500,13.11,0.21,2,False,False,False,False,False,False,False,False,True
23,76800,0.0,7200,20.89,0.09,2,False,False,False,True,False,False,False,False,False
25,60000,5.0,3000,14.59,0.05,3,False,False,False,False,True,False,False,False,True
30,115000,3.0,20000,14.59,0.17,7,False,False,False,False,False,False,False,False,False
24,32640,5.0,2000,10.0,0.06,2,False,False,True,True,False,False,False,False,False
23,39000,1.0,6000,15.99,0.15,3,False,False,True,True,False,False,False,False,False
27,74000,7.0,24250,15.31,0.33,8,False,False,True,False,False,False,False,False,True
22,41196,6.0,6800,11.59,0.17,2,False,False,True,False,False,False,True,False,True
23,95000,3.0,9950,8.49,0.1,4,False,False,False,False,False,True,False,False,False
25,30000,3.0,3000,13.61,0.1,2,False,False,True,False,False,False,True,False,False
23,50000,5.0,10000,8.94,0.2,3,False,False,True,False,False,True,False,False,False
42,32004,1.0,2500,7.49,0.08,17,False,False,True,False,False,False,False,False,False
30,50000,4.0,20000,13.49,0.4,10,False,False,True,False,False,False,False,True,False
25,133900,9.0,7500,13.49,0.06,2,False,False,False,False,False,False,False,True,True
23,54000,7.0,21200,12.42,0.39,2,False,False,False,True,False,False,False,False,False
22,61000,6.0,2100,6.62,0.03,3,False,False,False,True,False,False,False,False,False
27,160000,3.0,10000,16.32,0.06,9,False,False,True,True,False,False,False,False,True
22,46300,1.0,6400,11.011694892245036,0.14,4,False,False,True,True,False,False,False,False,False
32,35000,2.0,6000,11.011694892245036,0.17,9,False,False,True,False,False,False,False,True,False
22,45000,2.0,9600,12.73,0.21,3,False,False,True,True,False,False,False,False,False
23,44064,0.0,9500,11.26,0.22,2,False,False,True,True,False,False,False,False,False
41,38500,6.0,7500,8.49,0.19,12,False,False,True,False,False,True,False,False,False
22,15360,7.0,2500,12.53,0.16,3,False,True,False,False,True,False,False,False,False
27,60000,11.0,3000,13.49,0.05,8,False,False,True,False,False,False,False,True,False
23,40000,6.0,12000,11.14,0.3,3,False,True,False,False,False,False,False,True,False
24,67500,2.0,14400,11.71,0.21,2,False,False,False,True,False,False,False,False,False
40,74004,12.0,7125,6.62,0.1,14,False,False,False,True,False,False,False,False,False
33,34000,4.0,10000,15.33,0.29,8,False,False,True,False,False,True,False,False,True
29,47000,8.0,6000,17.49,0.13,7,False,False,True,True,False,False,False,False,False
27,30000,5.0,12000,11.36,0.4,9,False,False,True,True,False,False,False,False,False
29,52000,4.0,3600,11.71,0.07,8,False,False,True,False,False,False,True,False,False
24,66300,6.0,30000,19.42,0.38,3,False,False,False,False,False,True,False,False,False
25,31000,4.0,10000,10.38,0.32,4,False,False,False,False,False,False,False,True,False
29,120000,1.0,17500,12.87,0.15,8,False,False,True,False,False,False,False,True,True
37,75600,3.0,28000,7.49,0.37,15,False,False,False,False,False,False,False,False,False
38,66000,8.0,5000,12.92,0.08,16,False,False,False,False,False,False,False,False,False
23,52780,2.0,8000,7.51,0.15,2,False,False,False,False,False,False,True,False,False
28,44000,12.0,8000,10.59,0.18,6,False,False,False,True,False,False,False,False,False
23,35000,7.0,10000,10.25,0.29,2,False,True,False,False,False,True,False,False,False
24,50000,0.0,4000,11.011694892245036,0.08,4,False,False,True,False,False,False,True,False,False
23,50000,3.0,10000,9.91,0.2,3,False,False,True,True,False,False,False,False,False
30,148000,0.0,25000,15.95,0.17,8,False,False,True,True,False,False,False,False,False
21,70000,5.0,9700,12.53,0.14,4,False,False,True,False,False,True,False,False,False
22,43000,7.0,6000,7.74,0.14,4,False,True,False,True,False,False,False,False,False
24,30000,0.0,2000,8.07,0.07,4,False,False,True,False,False,True,False,False,False
24,70000,2.0,12000,17.56,0.17,3,False,False,False,False,False,False,True,False,True
23,30000,7.0,10000,13.79,0.33,2,False,False,False,False,False,True,False,False,False
21,9600,5.0,1000,11.14,0.1,2,False,True,False,True,False,False,False,False,False
21,44000,2.0,12000,11.011694892245036,0.27,2,False,False,False,False,False,False,False,False,False
38,124000,8.0,12000,11.011694892245036,0.1,16,False,False,False,False,False,False,False,True,False
26,50000,5.0,12375,10.99,0.25,3,False,False,False,False,True,False,False,False,False
26,87996,3.0,8000,6.91,0.09,3,False,False,False,False,False,True,False,False,False
26,60000,3.0,2000,11.011694892245036,0.03,4,False,False,False,False,True,False,False,False,False
24,65000,8.0,6000,6.99,0.09,2,False,True,False,False,False,False,True,False,False
26,29136,0.0,10100,13.55,0.35,4,False,False,True,False,False,False,True,False,True
23,67000,7.0,2500,11.71,0.04,3,False,False,False,False,False,True,False,False,False
28,70000,0.0,13000,12.18,0.19,7,False,False,True,False,False,True,False,False,False
26,32000,1.0,7500,13.79,0.23,3,False,False,True,False,False,False,False,True,False
22,70000,5.0,8000,13.35,0.11,2,False,False,False,False,False,False,False,True,True
23,62000,8.0,12000,5.79,0.19,2,False,False,True,False,False,False,False,False,False
34,87360,11.0,12000,11.11,0.14,5,False,False,False,False,False,False,True,False,False
23,85000,1.0,12000,9.63,0.14,2,False,False,True,False,False,True,False,False,False
30,96000,4.0,12900,14.79,0.13,9,False,False,True,False,False,False,True,False,False
25,32500,9.0,3600,11.011694892245036,0.11,4,False,True,False,False,False,True,False,False,False
22,65000,6.0,16000,7.88,0.25,3,False,False,True,False,False,False,True,False,False
26,145000,9.0,14000,10.59,0.1,2,False,False,False,False,False,False,False,False,False
23,35000,6.0,13475,10.65,0.39,3,False,False,True,False,False,False,False,False,False
23,63000,0.0,5600,8.49,0.09,4,False,False,True,False,False,False,False,False,False
26,200000,10.0,12000,11.71,0.06,2,False,False,False,False,True,False,False,False,False
25,125000,9.0,25000,11.49,0.2,3,False,False,False,False,False,False,False,False,False
21,30000,3.0,6000,8.94,0.2,2,False,False,True,False,False,True,False,False,False
23,74064,3.0,22000,10.59,0.3,3,False,False,True,False,False,False,False,False,False
29,17000,0.0,1450,11.011694892245036,0.09,6,False,False,True,True,False,False,False,False,False
24,50000,2.0,12000,6.62,0.24,4,False,False,False,False,False,True,False,False,False
22,30000,5.0,3000,14.79,0.1,3,False,False,False,False,False,True,False,False,True
29,19200,4.0,4000,10.37,0.21,6,False,False,True,False,False,False,False,False,False
22,33280,2.0,10000,12.53,0.3,4,False,False,True,False,False,False,False,True,True
41,75000,15.0,4000,16.29,0.05,12,False,False,True,False,False,False,True,False,True
28,58000,12.0,24000,10.75,0.41,10,False,False,True,True,False,False,False,False,False
23,65500,4.0,35000,15.23,0.53,2,False,False,True,False,False,True,False,False,False
31,40740,16.0,6400,8.49,0.16,6,False,False,False,False,True,False,False,False,False
35,101400,11.0,4500,9.32,0.04,5,False,False,False,False,True,False,False,False,False
24,51000,8.0,16000,13.85,0.31,3,False,False,True,False,False,True,False,False,False
33,105000,6.0,5150,12.41,0.05,9,False,False,False,False,False,False,True,False,True
41,82000,18.0,12000,7.51,0.15,17,False,False,False,False,True,False,False,False,False
29,65000,5.0,15000,11.83,0.23,9,False,False,True,False,False,False,False,True,False
35,122000,3.0,25000,15.2,0.2,10,False,False,False,False,False,False,False,True,False
33,75000,6.0,6000,7.51,0.08,8,False,False,False,False,False,True,False,False,False
23,70000,2.0,4800,11.011694892245036,0.07,2,False,False,True,False,False,False,True,False,False
31,121000,2.0,12000,16.29,0.1,6,False,False,False,False,False,False,False,True,True
21,36000,5.0,20000,11.011694892245036,0.56,2,False,False,True,False,False,True,False,False,True
41,138550,8.0,23000,14.96,0.14,12,False,False,False,False,False,True,False,False,False
28,34000,12.0,10000,16.77,0.29,7,False,False,False,True,False,False,False,False,True
47,86500,13.0,24000,11.011694892245036,0.28,17,False,False,False,False,False,True,False,False,False
26,50000,1.0,7150,12.69,0.14,2,False,False,True,False,False,False,False,False,False
23,87000,0.0,12000,12.73,0.14,2,False,False,False,True,False,False,False,False,True
25,60000,9.0,10200,13.92,0.17,4,False,False,False,False,False,False,True,False,True
28,41700,7.0,7750,12.21,0.19,9,False,False,False,False,False,False,False,True,False
25,175000,4.0,10000,15.05,0.06,4,False,False,True,False,True,False,False,False,True
33,35000,3.0,10000,10.99,0.29,5,False,False,False,False,True,False,False,False,False
25,105000,3.0,12000,12.84,0.11,2,False,False,False,False,False,False,False,True,True
23,52800,7.0,2625,11.71,0.05,3,False,False,False,True,False,False,False,False,False
24,27600,4.0,7000,15.62,0.25,4,False,False,True,False,False,False,True,False,True
24,95610,8.0,6000,10.99,0.06,4,False,False,False,False,False,False,False,True,False
22,68000,6.0,20000,16.77,0.29,3,False,False,False,False,False,False,False,True,True
22,41000,0.0,1000,6.99,0.02,2,False,True,False,False,False,False,True,False,False
30,35000,8.0,6000,7.9,0.17,9,False,False,True,False,False,True,False,False,False
25,71500,2.0,9250,12.53,0.13,4,False,False,False,True,False,False,False,False,False
25,30000,4.0,4000,13.49,0.13,4,False,False,True,True,False,False,False,False,True
25,97750,9.0,20000,17.39,0.17,3,False,True,False,False,False,True,False,False,True
25,73000,8.0,20000,13.12,0.27,4,False,False,False,False,False,False,True,False,True
32,120000,13.0,2000,11.011694892245036,0.02,5,False,False,False,True,False,False,False,False,False
21,25200,0.0,6500,14.26,0.26,2,False,False,False,False,False,False,True,False,True
25,93080,3.0,8450,13.49,0.09,2,False,False,False,False,False,False,False,False,True
27,56000,0.0,25000,13.55,0.45,8,False,False,False,True,False,False,False,False,False
30,70000,0.0,15000,12.73,0.21,6,False,False,False,False,True,False,False,False,True
23,24000,7.0,5550,12.53,0.23,4,False,False,True,False,False,False,False,True,True
25,39000,3.0,2000,7.66,0.05,4,False,False,True,False,True,False,False,False,False
28,12000,0.0,2400,12.68,0.2,8,False,False,True,False,False,True,False,False,False
33,65000,1.0,15000,11.99,0.23,10,False,False,False,False,False,True,False,False,False
23,120000,7.0,6000,13.06,0.05,3,False,False,False,False,False,False,False,True,True
34,60000,5.0,7000,12.53,0.12,10,False,False,False,True,False,False,False,False,True
34,48000,7.0,8400,11.71,0.17,10,False,False,False,True,False,False,False,False,False
23,90000,8.0,3600,12.69,0.04,3,False,False,False,False,False,False,False,False,False
28,90522,4.0,12000,6.91,0.13,9,False,False,False,False,False,False,False,False,False
23,36000,3.0,4800,10.38,0.13,4,False,False,False,False,False,False,False,True,False
30,50000,2.0,3975,10.99,0.08,8,False,False,False,True,False,False,False,False,False
33,49000,2.0,6000,10.99,0.12,6,False,False,True,False,False,False,False,True,False
36,43200,13.0,11000,11.011694892245036,0.25,12,False,False,False,False,False,False,False,False,False
47,65000,1.0,3100,13.49,0.05,12,False,False,True,False,False,False,False,False,True
30,25716,1.0,3000,13.72,0.12,10,False,False,True,False,False,False,True,False,False
23,46728,2.0,2650,10.59,0.06,2,False,False,True,False,False,False,True,False,False
25,34800,4.0,9450,5.99,0.27,4,False,False,False,False,False,False,False,False,False
37,44000,14.0,1000,5.42,0.02,13,False,False,True,True,False,False,False,False,False
27,48996,3.0,12000,12.53,0.24,6,False,False,True,False,False,False,False,True,False
23,105600,2.0,25000,6.99,0.24,4,False,False,False,False,False,False,True,False,False
29,54000,0.0,18000,10.99,0.33,6,False,False,True,True,False,False,False,False,False
47,50000,3.0,4000,11.011694892245036,0.08,17,False,False,False,False,False,False,False,True,True
22,70000,6.0,6000,6.03,0.09,2,False,False,False,False,False,True,False,False,False
28,60000,5.0,16000,12.18,0.27,9,True,False,False,False,False,False,True,False,False
32,75250,1.0,4000,12.99,0.05,7,False,False,True,False,False,False,False,False,False
39,35000,8.0,8000,13.22,0.23,16,False,False,True,False,False,True,False,False,False
25,56000,7.0,2000,11.49,0.04,3,False,False,False,False,True,False,False,False,False
29,125000,2.0,8500,13.47,0.07,5,False,False,False,False,True,False,False,False,True
42,67147,6.0,22400,14.11,0.28,11,False,False,True,False,False,True,False,False,True
28,115000,8.0,28000,11.011694892245036,0.24,5,False,False,False,False,False,True,False,False,False
21,90000,5.0,21000,11.011694892245036,0.23,4,False,False,False,False,False,False,True,False,False
43,72000,5.0,6000,12.42,0.08,17,False,False,True,False,False,True,False,False,False
30,59004,3.0,14000,15.28,0.24,10,False,False,True,False,True,False,False,False,False
25,45000,4.0,3000,7.9,0.07,4,False,False,True,False,False,True,False,False,False
35,80000,8.0,15000,11.011694892245036,0.19,9,False,False,False,False,True,False,False,False,False
22,32000,1.0,1200,9.96,0.04,2,False,True,False,False,False,True,False,False,False
23,165000,3.0,5000,5.42,0.03,3,False,False,False,False,False,False,False,False,False
30,42000,4.0,14750,11.011694892245036,0.35,7,False,False,True,False,False,False,False,False,False
23,105000,7.0,12000,11.36,0.11,2,False,False,False,False,False,False,False,True,False
41,35000,18.0,1500,13.06,0.04,13,False,False,False,False,False,False,False,True,False
29,16800,4.0,5000,6.92,0.3,10,False,False,True,False,True,False,False,False,False
23,79996,2.0,24000,16.32,0.3,3,False,False,False,True,False,False,False,False,True
29,60000,1.0,9600,11.66,0.16,6,False,False,True,False,True,False,False,False,True
23,59000,7.0,3600,7.51,0.06,2,False,False,False,False,False,False,True,False,False
23,76000,0.0,7000,14.96,0.09,4,False,False,True,False,False,False,True,False,False
24,141000,8.0,10000,7.49,0.07,2,False,True,False,False,False,False,True,False,False
29,175000,8.0,2500,7.14,0.01,6,False,False,False,False,False,False,False,True,False
26,33000,7.0,3000,5.99,0.09,4,False,False,True,False,False,True,False,False,False
24,110000,8.0,7500,6.17,0.07,2,False,False,False,False,False,False,True,False,False
24,48852,4.0,10300,6.99,0.21,2,False,False,False,False,False,False,False,True,False
24,78600,0.0,12800,14.11,0.16,4,False,False,True,False,True,False,False,False,True
24,43000,8.0,10000,16.89,0.23,2,False,False,False,False,False,False,False,False,True
24,27000,3.0,8000,8.9,0.3,4,False,False,True,False,False,False,False,True,False
44,124800,1.0,10875,7.14,0.09,14,False,False,True,False,False,False,True,False,False
22,46000,3.0,12000,11.71,0.26,3,False,False,True,True,False,False,False,False,False
25,33772,3.0,3600,16.02,0.11,2,False,False,True,False,True,False,False,False,True
23,34200,4.0,5500,7.49,0.16,4,False,False,False,False,False,True,False,False,False
29,100000,0.0,5000,12.23,0.05,8,False,False,True,True,False,False,False,False,False
30,50000,2.0,2000,14.79,0.04,6,False,False,True,False,False,False,False,False,True
24,30000,8.0,8000,9.25,0.27,2,False,False,True,False,False,False,True,False,False
29,18000,3.0,1700,11.12,0.09,10,False,False,True,False,False,True,False,False,False
